2017-03-20 00:38:04.620,0.02,0,
2017-03-20 00:38:05.120,0.01,0,
2017-03-20 00:38:13.280,,,0.02
2017-03-20 00:38:13.780,,,0.02
2017-03-20 00:39:04.620,0,0.01,
2017-03-20 00:39:05.120,0.02,-0.01,
2017-03-20 00:39:13.280,,,0.03
2017-03-20 00:39:13.780,,,0.02
2017-03-20 00:40:04.620,0.02,0.02,
2017-03-20 00:40:05.120,0.02,0.01,
2017-03-20 00:40:13.280,,,0.02
2017-03-20 00:40:13.780,,,0.03
2017-03-20 00:41:04.620,0.01,0.02,
2017-03-20 00:41:05.120,0,0,
2017-03-20 00:41:13.280,,,0.02
2017-03-20 00:41:13.780,,,0.03
2017-03-20 00:42:04.620,0.01,0,
2017-03-20 00:42:05.120,0.01,0.01,
2017-03-20 00:42:13.280,,,0.02
2017-03-20 00:42:13.780,,,0.03
2017-03-20 00:43:04.620,0.02,-0.02,
2017-03-20 00:43:05.120,0.01,-0.01,
2017-03-20 00:43:13.280,,,0.02
2017-03-20 00:43:13.780,,,0.02
2017-03-20 00:44:04.620,0.01,0,
2017-03-20 00:44:05.120,-0.02,-0.01,
2017-03-20 00:44:13.280,,,0.02
2017-03-20 00:44:13.780,,,0.02
2017-03-20 00:45:04.620,0.01,0.01,
2017-03-20 00:45:05.120,0.03,-0.01,
2017-03-20 00:45:13.280,,,0.02
2017-03-20 00:45:13.780,,,0.02
2017-03-20 00:46:04.620,0.01,0.01,
2017-03-20 00:46:05.120,0,0,
2017-03-20 00:46:13.280,,,0.03
2017-03-20 00:46:13.780,,,0.02
2017-03-20 00:47:04.620,0.01,0.03,
2017-03-20 00:47:05.120,0,0,
2017-03-20 00:47:13.280,,,0.02
2017-03-20 00:47:13.780,,,0.03
2017-03-20 00:48:04.620,0.03,-0.01,
2017-03-20 00:48:05.120,0.02,0,
2017-03-20 00:48:13.280,,,0.03
2017-03-20 00:48:13.780,,,0.02
2017-03-20 00:49:04.620,0.01,0,
2017-03-20 00:49:05.120,0,0.02,
2017-03-20 00:49:13.280,,,0.02
2017-03-20 00:49:13.780,,,0.02
2017-03-20 00:50:04.620,0.01,-0.02,
2017-03-20 00:50:05.120,0.02,-0.01,
2017-03-20 00:50:13.280,,,0.02
2017-03-20 00:50:13.780,,,0.02
2017-03-20 00:51:04.620,0.02,0,
2017-03-20 00:51:05.120,0,-0.01,
2017-03-20 00:51:13.280,,,0.03
2017-03-20 00:51:13.780,,,0.03
2017-03-20 00:52:04.620,0.01,0.01,
2017-03-20 00:52:05.120,0.01,0.01,
2017-03-20 00:52:13.280,,,0.03
2017-03-20 00:52:13.780,,,0.03
2017-03-20 00:53:04.620,0.01,0,
2017-03-20 00:53:05.120,0.02,-0.01,
2017-03-20 00:53:13.280,,,0.03
2017-03-20 00:53:13.780,,,0.03
2017-03-20 00:54:04.620,0,-0.01,
2017-03-20 00:54:05.120,0,0,
2017-03-20 00:54:13.280,,,0.02
2017-03-20 00:54:13.780,,,0.02
2017-03-20 00:55:04.620,0,-0.02,
2017-03-20 00:55:05.120,0.02,0,
2017-03-20 00:55:13.280,,,0.02
2017-03-20 00:55:13.780,,,0.02
2017-03-20 00:56:04.620,0.02,0.01,
2017-03-20 00:56:05.120,0.01,0.01,
2017-03-20 00:56:13.280,,,0.02
2017-03-20 00:56:13.780,,,0.02
2017-03-20 00:57:04.620,0.01,0.02,
2017-03-20 00:57:05.120,0.01,0,
2017-03-20 00:57:13.280,,,0.03
2017-03-20 00:57:13.780,,,0.02
2017-03-20 00:58:04.620,0.03,0.01,
2017-03-20 00:58:05.120,0.01,0.01,
2017-03-20 00:58:13.280,,,0.03
2017-03-20 00:58:13.780,,,0.02
2017-03-20 00:59:04.620,0.02,0,
2017-03-20 00:59:05.120,0.03,-0.01,
2017-03-20 00:59:13.280,,,0.03
2017-03-20 00:59:13.780,,,0.02
2017-03-20 01:00:04.620,0,0.01,
2017-03-20 01:00:05.120,0.01,0.01,
2017-03-20 01:00:13.280,,,0.02
2017-03-20 01:00:13.780,,,0.03
2017-03-20 01:01:04.620,0.01,0,
2017-03-20 01:01:05.120,0.02,-0.02,
2017-03-20 01:01:13.280,,,0.02
2017-03-20 01:01:13.780,,,0.02
2017-03-20 01:02:04.620,0,0.02,
2017-03-20 01:02:05.120,0.02,0,
2017-03-20 01:02:13.280,,,0.02
2017-03-20 01:02:13.780,,,0.02
2017-03-20 01:03:04.620,0.01,-0.02,
2017-03-20 01:03:05.120,0.02,-0.01,
2017-03-20 01:03:13.280,,,0.02
2017-03-20 01:03:13.780,,,0.03
2017-03-20 01:04:04.620,0.02,0.01,
2017-03-20 01:04:05.120,0.02,0.01,
2017-03-20 01:04:13.280,,,0.02
2017-03-20 01:04:13.780,,,0.02
2017-03-20 01:05:04.620,0.02,0,
2017-03-20 01:05:05.120,0.02,-0.03,
2017-03-20 01:05:13.280,,,0.02
2017-03-20 01:05:13.780,,,0.03
2017-03-20 01:06:04.620,0.02,0.02,
2017-03-20 01:06:05.120,0.01,-0.01,
2017-03-20 01:06:13.280,,,0.02
2017-03-20 01:06:13.780,,,0.03
2017-03-20 01:07:04.620,0.02,-0.02,
2017-03-20 01:07:05.120,0,-0.01,
2017-03-20 01:07:13.280,,,0.02
2017-03-20 01:07:13.780,,,0.03
2017-03-20 01:08:04.620,-0.01,0,
2017-03-20 01:08:05.120,0,0,
2017-03-20 01:08:13.280,,,0.02
2017-03-20 01:08:13.780,,,0.03
2017-03-20 01:09:04.620,0.02,0,
2017-03-20 01:09:05.120,0.02,0,
2017-03-20 01:09:13.280,,,0.02
2017-03-20 01:09:13.780,,,0.02
2017-03-20 01:10:04.620,0,0,
2017-03-20 01:10:05.120,0.02,-0.01,
2017-03-20 01:10:13.280,,,0.03
2017-03-20 01:10:13.780,,,0.02
2017-03-20 01:11:04.620,0.02,-0.02,
2017-03-20 01:11:05.120,0.01,-0.01,
2017-03-20 01:11:13.280,,,0.02
2017-03-20 01:11:13.780,,,0.02
2017-03-20 01:12:04.620,0.03,0.01,
2017-03-20 01:12:05.120,0.03,0,
2017-03-20 01:12:13.280,,,0.03
2017-03-20 01:12:13.780,,,0.03
2017-03-20 01:13:04.620,0.01,0,
2017-03-20 01:13:05.120,0.02,0.01,
2017-03-20 01:13:13.280,,,0.02
2017-03-20 01:13:13.780,,,0.02
2017-03-20 01:14:04.620,0.02,-0.01,
2017-03-20 01:14:05.120,0.02,0,
2017-03-20 01:14:13.280,,,0.02
2017-03-20 01:14:13.780,,,0.03
2017-03-20 01:15:04.620,0.01,0,
2017-03-20 01:15:05.120,0,0,
2017-03-20 01:15:13.280,,,0.02
2017-03-20 01:15:13.780,,,0.02
2017-03-20 01:16:04.620,0.02,-0.01,
2017-03-20 01:16:05.120,0.02,-0.02,
2017-03-20 01:16:13.280,,,0.02
2017-03-20 01:16:13.780,,,0.02
2017-03-20 01:17:04.620,0.01,0.01,
2017-03-20 01:17:05.120,0,0.01,
2017-03-20 01:17:13.280,,,0.03
2017-03-20 01:17:13.780,,,0.02
2017-03-20 01:18:04.620,0.02,0,
2017-03-20 01:18:05.120,0.01,0.01,
2017-03-20 01:18:13.280,,,0.02
2017-03-20 01:18:13.780,,,0.03
2017-03-20 01:19:04.620,0.03,0,
2017-03-20 01:19:05.120,0.02,0,
2017-03-20 01:19:13.280,,,0.02
2017-03-20 01:19:13.780,,,0.02
2017-03-20 01:20:04.620,-0.01,0,
2017-03-20 01:20:05.120,0.01,0.01,
2017-03-20 01:20:13.280,,,0.02
2017-03-20 01:20:13.780,,,0.02
2017-03-20 01:21:04.620,0,0.01,
2017-03-20 01:21:05.120,0.01,0.01,
2017-03-20 01:21:13.280,,,0.03
2017-03-20 01:21:13.780,,,0.02
2017-03-20 01:22:04.620,0.01,-0.01,
2017-03-20 01:22:05.120,0.01,0.01,
2017-03-20 01:22:13.280,,,0.03
2017-03-20 01:22:13.780,,,0.02
2017-03-20 01:23:04.620,0.03,-0.01,
2017-03-20 01:23:05.120,0.02,-0.01,
2017-03-20 01:23:13.280,,,0.02
2017-03-20 01:23:13.780,,,0.02
2017-03-20 01:24:04.620,0.01,0.01,
2017-03-20 01:24:05.120,0,0.01,
2017-03-20 01:24:13.280,,,0.03
2017-03-20 01:24:13.780,,,0.02
2017-03-20 01:25:04.620,0.01,0,
2017-03-20 01:25:05.120,0,0,
2017-03-20 01:25:13.280,,,0.03
2017-03-20 01:25:13.780,,,0.03
2017-03-20 01:26:04.620,0.03,-0.01,
2017-03-20 01:26:05.120,0,-0.02,
2017-03-20 01:26:13.280,,,0.03
2017-03-20 01:26:13.780,,,0.02
2017-03-20 01:27:04.620,0.03,0.01,
2017-03-20 01:27:05.120,0,0,
2017-03-20 01:27:13.280,,,0.02
2017-03-20 01:27:13.780,,,0.03
2017-03-20 01:28:04.620,0,0,
2017-03-20 01:28:05.120,0.01,0.01,
2017-03-20 01:28:13.280,,,0.02
2017-03-20 01:28:13.780,,,0.02
2017-03-20 01:29:04.620,0.02,0.01,
2017-03-20 01:29:05.120,0.01,-0.01,
2017-03-20 01:29:13.280,,,0.02
2017-03-20 01:29:13.780,,,0.02
2017-03-20 01:30:04.620,0,0.01,
2017-03-20 01:30:05.120,0.01,0.01,
2017-03-20 01:30:13.280,,,0.02
2017-03-20 01:30:13.780,,,0.03
2017-03-20 01:31:04.620,0,0,
2017-03-20 01:31:05.120,0.01,-0.01,
2017-03-20 01:31:13.280,,,0.03
2017-03-20 01:31:13.780,,,0.03
2017-03-20 01:32:04.620,0,0,
2017-03-20 01:32:05.120,0,-0.01,
2017-03-20 01:32:13.280,,,0.02
2017-03-20 01:32:13.780,,,0.02
2017-03-20 01:33:04.620,0.02,-0.01,
2017-03-20 01:33:05.120,0.03,0,
2017-03-20 01:33:13.280,,,0.03
2017-03-20 01:33:13.780,,,0.02
2017-03-20 01:34:04.620,0.01,0,
2017-03-20 01:34:05.120,0.01,0,
2017-03-20 01:34:13.280,,,0.02
2017-03-20 01:34:13.780,,,0.02
2017-03-20 01:35:04.620,0.02,-0.01,
2017-03-20 01:35:05.120,0.02,0,
2017-03-20 01:35:13.280,,,0.03
2017-03-20 01:35:13.780,,,0.02
2017-03-20 01:36:04.620,0.02,-0.01,
2017-03-20 01:36:05.120,0.02,0,
2017-03-20 01:36:13.280,,,0.02
2017-03-20 01:36:13.780,,,0.02
2017-03-20 01:37:04.620,0.01,-0.02,
2017-03-20 01:37:05.120,0.01,-0.01,
2017-03-20 01:37:13.280,,,0.02
2017-03-20 01:37:13.780,,,0.02
2017-03-20 01:38:04.620,0.02,0,
2017-03-20 01:38:05.120,0.01,0,
2017-03-20 01:38:13.280,,,0.02
2017-03-20 01:38:13.780,,,0.03
2017-03-20 01:39:04.620,0.02,0,
2017-03-20 01:39:05.120,0.02,0,
2017-03-20 01:39:13.280,,,0.03
2017-03-20 01:39:13.780,,,0.02
2017-03-20 01:40:04.620,0.02,-0.02,
2017-03-20 01:40:05.120,0.03,-0.01,
2017-03-20 01:40:13.280,,,0.03
2017-03-20 01:40:13.780,,,0.02
2017-03-20 01:41:04.620,0.01,0,
2017-03-20 01:41:05.120,0.01,-0.01,
2017-03-20 01:41:13.280,,,0.02
2017-03-20 01:41:13.780,,,0.02
2017-03-20 01:42:04.620,0,-0.01,
2017-03-20 01:42:05.120,0,0.01,
2017-03-20 01:42:13.280,,,0.02
2017-03-20 01:42:13.780,,,0.03
2017-03-20 01:43:04.620,0.03,0.01,
2017-03-20 01:43:05.120,0,0.01,
2017-03-20 01:43:13.280,,,0.02
2017-03-20 01:43:13.780,,,0.03
2017-03-20 01:44:04.620,0.01,0,
2017-03-20 01:44:05.120,0.02,0.01,
2017-03-20 01:44:13.280,,,0.03
2017-03-20 01:44:13.780,,,0.02
2017-03-20 01:45:04.620,0.01,-0.01,
2017-03-20 01:45:05.120,0,0,
2017-03-20 01:45:13.280,,,0.03
2017-03-20 01:45:13.780,,,0.02
2017-03-20 01:46:04.620,0.03,-0.01,
2017-03-20 01:46:05.120,0,-0.03,
2017-03-20 01:46:13.280,,,0.03
2017-03-20 01:46:13.780,,,0.03
2017-03-20 01:47:04.620,0.01,0,
2017-03-20 01:47:05.120,0.03,0,
2017-03-20 01:47:13.280,,,0.03
2017-03-20 01:47:13.780,,,0.02
2017-03-20 01:48:04.620,0.02,0.01,
2017-03-20 01:48:05.120,-0.01,0,
2017-03-20 01:48:13.280,,,0.03
2017-03-20 01:48:13.780,,,0.03
2017-03-20 01:49:04.620,0.01,-0.02,
2017-03-20 01:49:05.120,0,0.01,
2017-03-20 01:49:13.280,,,0.02
2017-03-20 01:49:13.780,,,0.02
2017-03-20 01:50:04.620,0.02,0.02,
2017-03-20 01:50:05.120,0.01,0,
2017-03-20 01:50:13.280,,,0.03
2017-03-20 01:50:13.780,,,0.03
2017-03-20 01:51:04.620,0.05,-0.01,
2017-03-20 01:51:05.120,0.03,0,
2017-03-20 01:51:13.280,,,0.03
2017-03-20 01:51:13.780,,,0.02
2017-03-20 01:52:04.620,0,0.01,
2017-03-20 01:52:05.120,0.01,0.02,
2017-03-20 01:52:13.280,,,0.03
2017-03-20 01:52:13.780,,,0.02
2017-03-20 01:53:04.620,0.02,0,
2017-03-20 01:53:05.120,-0.01,0.01,
2017-03-20 01:53:13.280,,,0.03
2017-03-20 01:53:13.780,,,0.03
2017-03-20 01:54:04.620,0.01,0.03,
2017-03-20 01:54:05.120,0.01,-0.03,
2017-03-20 01:54:13.280,,,0.03
2017-03-20 01:54:13.780,,,0.02
2017-03-20 01:55:04.620,0.02,0.02,
2017-03-20 01:55:05.120,0.02,0.01,
2017-03-20 01:55:13.280,,,0.02
2017-03-20 01:55:13.780,,,0.03
2017-03-20 01:56:04.620,0.01,0.01,
2017-03-20 01:56:05.120,0.01,0.01,
2017-03-20 01:56:13.280,,,0.03
2017-03-20 01:56:13.780,,,0.03
2017-03-20 01:57:04.620,0.03,0,
2017-03-20 01:57:05.120,0.02,-0.01,
2017-03-20 01:57:13.280,,,0.02
2017-03-20 01:57:13.780,,,0.03
2017-03-20 01:58:04.620,0.02,0,
2017-03-20 01:58:05.120,0.01,-0.01,
2017-03-20 01:58:13.280,,,0.03
2017-03-20 01:58:13.780,,,0.02
2017-03-20 01:59:04.620,0.01,0.01,
2017-03-20 01:59:05.120,0.01,0.01,
2017-03-20 01:59:13.280,,,0.02
2017-03-20 01:59:13.780,,,0.03
2017-03-20 02:00:04.620,0.01,-0.01,
2017-03-20 02:00:05.120,0.01,0.01,
2017-03-20 02:00:13.280,,,0.03
2017-03-20 02:00:13.780,,,0.03
2017-03-20 02:01:04.620,0.01,0,
2017-03-20 02:01:05.120,0.02,0,
2017-03-20 02:01:13.280,,,0.02
2017-03-20 02:01:13.780,,,0.03
2017-03-20 02:02:04.620,0.03,-0.02,
2017-03-20 02:02:05.120,0.02,-0.02,
2017-03-20 02:02:13.280,,,0.03
2017-03-20 02:02:13.780,,,0.03
2017-03-20 02:03:04.620,0,0,
2017-03-20 02:03:05.120,0,0,
2017-03-20 02:03:13.280,,,0.02
2017-03-20 02:03:13.780,,,0.03
2017-03-20 02:04:04.620,0,0,
2017-03-20 02:04:05.120,0.01,0.01,
2017-03-20 02:04:13.280,,,0.03
2017-03-20 02:04:13.780,,,0.02
2017-03-20 02:05:04.620,0,0,
2017-03-20 02:05:05.120,0,0,
2017-03-20 02:05:13.280,,,0.02
2017-03-20 02:05:13.780,,,0.02
2017-03-20 02:06:04.620,0.03,0,
2017-03-20 02:06:05.120,0.02,0.01,
2017-03-20 02:06:13.280,,,0.02
2017-03-20 02:06:13.780,,,0.02
2017-03-20 02:07:04.620,0,-0.01,
2017-03-20 02:07:05.120,0.03,-0.01,
2017-03-20 02:07:13.280,,,0.02
2017-03-20 02:07:13.780,,,0.02
2017-03-20 02:08:04.620,0.02,0.01,
2017-03-20 02:08:05.120,0,0.01,
2017-03-20 02:08:13.280,,,0.03
2017-03-20 02:08:13.780,,,0.03
2017-03-20 02:09:04.620,-0.01,0,
2017-03-20 02:09:05.120,0.01,-0.01,
2017-03-20 02:09:13.280,,,0.02
2017-03-20 02:09:13.780,,,0.02
2017-03-20 02:10:04.620,0.01,0.01,
2017-03-20 02:10:05.120,-0.01,0.01,
2017-03-20 02:10:13.280,,,0.02
2017-03-20 02:10:13.780,,,0.03
2017-03-20 02:11:04.620,0.02,0,
2017-03-20 02:11:05.120,0.02,0.01,
2017-03-20 02:11:13.280,,,0.02
2017-03-20 02:11:13.780,,,0.03
2017-03-20 02:12:04.620,0.02,0,
2017-03-20 02:12:05.120,0.02,-0.01,
2017-03-20 02:12:13.280,,,0.03
2017-03-20 02:12:13.780,,,0.02
2017-03-20 02:13:04.620,0.03,0,
2017-03-20 02:13:05.120,0.02,0.01,
2017-03-20 02:13:13.280,,,0.03
2017-03-20 02:13:13.780,,,0.03
2017-03-20 02:14:04.620,0.01,0,
2017-03-20 02:14:05.120,0,-0.02,
2017-03-20 02:14:13.280,,,0.03
2017-03-20 02:14:13.780,,,0.03
2017-03-20 02:15:04.620,0.01,-0.01,
2017-03-20 02:15:05.120,0.02,-0.01,
2017-03-20 02:15:13.280,,,0.03
2017-03-20 02:15:13.780,,,0.03
2017-03-20 02:16:04.620,0.01,0,
2017-03-20 02:16:05.120,0.02,-0.01,
2017-03-20 02:16:13.280,,,0.03
2017-03-20 02:16:13.780,,,0.02
2017-03-20 02:17:04.620,0.02,0.01,
2017-03-20 02:17:05.120,0.02,0.02,
2017-03-20 02:17:13.280,,,0.03
2017-03-20 02:17:13.780,,,0.02
2017-03-20 02:18:04.620,0.01,0.01,
2017-03-20 02:18:05.120,0.01,-0.01,
2017-03-20 02:18:13.280,,,0.03
2017-03-20 02:18:13.780,,,0.03
2017-03-20 02:19:04.620,0.01,0.01,
2017-03-20 02:19:05.120,0.02,0.01,
2017-03-20 02:19:13.280,,,0.03
2017-03-20 02:19:13.780,,,0.02
2017-03-20 02:20:04.620,0.01,-0.02,
2017-03-20 02:20:05.120,0.01,0,
2017-03-20 02:20:13.280,,,0.02
2017-03-20 02:20:13.780,,,0.02
2017-03-20 02:21:04.620,0.02,-0.02,
2017-03-20 02:21:05.120,0.02,0.01,
2017-03-20 02:21:13.280,,,0.03
2017-03-20 02:21:13.780,,,0.02
2017-03-20 02:22:04.620,0.02,-0.01,
2017-03-20 02:22:05.120,0.03,0,
2017-03-20 02:22:13.280,,,0.02
2017-03-20 02:22:13.780,,,0.02
2017-03-20 02:23:04.620,0,-0.01,
2017-03-20 02:23:05.120,0.02,0,
2017-03-20 02:23:13.280,,,0.02
2017-03-20 02:23:13.780,,,0.02
2017-03-20 02:24:04.620,0.02,0.01,
2017-03-20 02:24:05.120,0.01,0.01,
2017-03-20 02:24:13.280,,,0.02
2017-03-20 02:24:13.780,,,0.03
2017-03-20 02:25:04.620,0.02,-0.01,
2017-03-20 02:25:05.120,0.02,0,
2017-03-20 02:25:13.280,,,0.02
2017-03-20 02:25:13.780,,,0.03
2017-03-20 02:26:04.620,0.01,-0.02,
2017-03-20 02:26:05.120,0.02,-0.02,
2017-03-20 02:26:13.280,,,0.03
2017-03-20 02:26:13.780,,,0.03
2017-03-20 02:27:04.620,0.02,-0.02,
2017-03-20 02:27:05.120,0.02,-0.01,
2017-03-20 02:27:13.280,,,0.03
2017-03-20 02:27:13.780,,,0.03
2017-03-20 02:28:04.620,0.01,0,
2017-03-20 02:28:05.120,0.01,0.01,
2017-03-20 02:28:13.280,,,0.02
2017-03-20 02:28:13.780,,,0.02
2017-03-20 02:29:04.620,0.03,-0.02,
2017-03-20 02:29:05.120,0.03,-0.03,
2017-03-20 02:29:13.280,,,0.03
2017-03-20 02:29:13.780,,,0.02
2017-03-20 02:30:04.620,0.02,0.01,
2017-03-20 02:30:05.120,0.03,0,
2017-03-20 02:30:13.280,,,0.03
2017-03-20 02:30:13.780,,,0.02
2017-03-20 02:31:04.620,0.03,0.01,
2017-03-20 02:31:05.120,0.01,0,
2017-03-20 02:31:13.280,,,0.02
2017-03-20 02:31:13.780,,,0.03
2017-03-20 02:32:04.620,0.01,0,
2017-03-20 02:32:05.120,0.01,0,
2017-03-20 02:32:13.280,,,0.02
2017-03-20 02:32:13.780,,,0.03
2017-03-20 02:33:04.620,0.02,0,
2017-03-20 02:33:05.120,0.02,-0.01,
2017-03-20 02:33:13.280,,,0.02
2017-03-20 02:33:13.780,,,0.03
2017-03-20 02:34:04.620,0.01,-0.01,
2017-03-20 02:34:05.120,0.03,0,
2017-03-20 02:34:13.280,,,0.02
2017-03-20 02:34:13.780,,,0.02
2017-03-20 02:35:04.620,-0.01,0.01,
2017-03-20 02:35:05.120,0.02,0.02,
2017-03-20 02:35:13.280,,,0.03
2017-03-20 02:35:13.780,,,0.02
2017-03-20 02:36:04.620,0.01,0,
2017-03-20 02:36:05.120,0.04,-0.01,
2017-03-20 02:36:13.280,,,0.03
2017-03-20 02:36:13.780,,,0.03
2017-03-20 02:37:04.620,0.01,-0.01,
2017-03-20 02:37:05.120,0.01,0,
2017-03-20 02:37:13.280,,,0.02
2017-03-20 02:37:13.780,,,0.02
